gender,fav_number,tweet_count,retweet_count,sidebar_hue,sidebar_sat,sidebar_value,link_hue,link_sat,link_value,,
1,537,331,0,0,0,100,196,100,70.6,,
0,536,5217,0,200,19,92.9,196,100,70.6,,
0,536,2048,0,200,19,92.9,0,0,0,,
1,536,337,0,200,19,92.9,344.7,79.3,81.6,,
1,534,108408,0,340,75,80,229.8,97,52.2,,
1,534,108408,0,340,75,80,340.1,93.9,70.6,,
1,534,7618,0,0,0,0,265.9,50,80,,
1,534,6329,0,193.3,7.6,92.9,340,75,80,,
0,533,5845,0,0,0,0,340,75,80,,
0,533,1221,0,200,19,92.9,265.9,50,80,,
1,532,15412,0,0,0,0,302.1,95,70.2,,
0,532,7293,0,0,0,0,196,100,70.6,,
1,532,4447,0,54.9,32.2,100,196,100,70.6,,
0,532,2137,0,0,0,0,190.4,100,72.5,,
1,532,53,0,200,19,92.9,206.2,72.8,85.1,,
0,531,14261,0,200,19,92.9,110.1,58.6,56.9,,
0,531,298,0,0,0,0,196,100,70.6,,
1,530,57775,0,0,0,100,0,100,60,,
0,530,4648,0,200,19,92.9,329.8,98.7,62.4,,
1,530,1774,0,200,19,92.9,196,100,70.6,,
1,530,1744,0,0,0,0,206,45.2,98,,
0,530,377,0,200,19,92.9,196,100,70.6,,
1,529,44610,0,0,0,100,301.1,48.1,91.4,,
1,529,44610,0,0,0,100,196,100,70.6,,
1,529,20508,0,340,75,80,0,0,0,,
1,529,11767,0,0,0,100,340,75,80,,
1,529,11733,0,0,0,100,196,100,70.6,,
1,529,1528,0,200,19,92.9,196,100,70.6,,
1,528,8138,0,200,19,92.9,15.3,97.8,53.3,,
0,527,16503,0,0,0,100,0,0,0,,
0,527,5950,0,200,19,92.9,196,100,70.6,,
0,527,5735,0,0,0,100,196,100,70.6,,
1,527,452,0,200,19,92.9,196,100,70.6,,
0,526,44110,0,200,19,92.9,196,100,70.6,,
1,526,22656,0,200,19,92.9,196,100,70.6,,
0,526,14037,0,200,19,92.9,109.9,36.3,83.1,,
0,526,5933,0,0,0,0,196,100,70.6,,
1,525,36033,1,0,0,100,265.9,50,80,,
1,525,3370,0,200,19,92.9,196,100,70.6,,
0,524,45645,0,200,19,92.9,122.1,78.8,85.1,,
0,524,9864,0,0,0,0,196,100,70.6,,
1,524,1517,0,201.5,53.7,85.5,110.1,58.6,56.9,,
0,524,570,0,0,0,0,265.9,50,80,,
1,523,104224,0,0,0,0,0,0,0,,
0,523,8750,0,200,19,92.9,206.1,11.9,76.1,,
0,523,4574,0,200,19,92.9,22.7,70.7,61.6,,
1,523,599,0,200,19,92.9,196,100,70.6,,
1,523,373,0,200,19,92.9,170.1,89.3,29.4,,
1,523,292,0,0,0,0,196,100,70.6,,
0,522,28219,0,200,19,92.9,196,100,70.6,,
1,521,139061,0,85.7,40.1,61.6,196,100,70.6,,
0,521,887,0,0,0,0,196,100,70.6,,
1,521,299,0,200,19,92.9,42.8,69.8,100,,
1,520,889,0,0,0,100,196,100,70.6,,
1,519,1330,0,0,0,0,196,100,70.6,,
0,518,13842,0,200,19,92.9,196.8,84.4,78,,
1,518,541,0,200,19,92.9,344.7,79.3,81.6,,
0,518,202,1,200,19,92.9,196,100,70.6,,
0,517,14189,0,0,0,100,73.1,58,58.8,,
0,517,1494,0,200,19,92.9,196,100,70.6,,
0,517,1422,0,0,0,0,196,100,70.6,,
1,516,5476,0,0,0,100,196,100,70.6,,
1,516,4102,0,200,19,92.9,196,100,70.6,,
0,516,1004,0,200,19,92.9,196,100,70.6,,
0,516,497,0,200,19,92.9,196,100,70.6,,
0,515,46802,1,200,19,92.9,265.9,50,80,,
0,515,3431,0,0,0,0,196,100,70.6,,
0,515,1196,0,0,0,0,261.1,70.2,92.2,,
0,515,376,0,0,0,0,196,100,70.6,,
1,514,14257,0,0,0,0,0,0,0,,
1,514,2804,0,0,0,91,206.2,72.8,85.1,,
0,513,3131,0,0,0,100,0,100,100,,
0,513,1334,0,0,0,100,196,100,70.6,,
1,512,36505,0,216.5,32,96.9,0,0,20,,
1,511,178847,0,201.5,53.7,85.5,195.2,37,92.2,,
1,511,2787,0,200,19,92.9,206.1,11.9,76.1,,
0,511,486,0,0,0,0,196,100,70.6,,
1,511,67,0,200,19,92.9,190.4,100,72.5,,
1,510,48169,0,0,0,0,0,100,60,,
1,510,7774,0,196.9,12.6,99.6,109.9,36.3,83.1,,
1,510,3501,0,0,0,100,0,0,0,,
1,510,1516,0,0,0,0,195.9,96.2,92.2,,
0,509,38795,0,0,0,0,196,100,70.6,,
1,509,5731,0,200,19,92.9,196,100,70.6,,
0,508,5703,0,0,0,100,0,0,0,,
1,508,4481,0,216.5,32,96.9,206.2,72.8,85.1,,
0,507,95205,0,0,0,100,265.9,50,80,,
1,507,11586,0,0,0,100,207.5,61.1,61.6,,
0,507,7349,0,0,0,0,196,100,70.6,,
0,507,1092,0,200,19,92.9,196,100,70.6,,
0,507,115,0,200,19,92.9,196,100,70.6,,
0,506,8019,0,0,0,100,351.9,30.2,96.1,,
1,506,167,0,200,19,92.9,196,100,70.6,,
1,505,2612,0,200,19,92.9,196,100,70.6,,
1,505,473,0,200,19,92.9,196,100,70.6,,
1,503,11747,0,0,0,100,351.9,30.2,96.1,,
0,503,2921,0,200,19,92.9,0,0,0,,
1,503,629,0,0,0,100,196,100,70.6,,
1,503,484,0,0,0,0,196,100,70.6,,
0,503,194,0,200,19,92.9,196.8,84.4,78,,
1,501,4928,0,200,19,92.9,196,100,70.6,,
1,501,1303,0,0,0,0,0,100,60,,
0,500,44895,0,0,0,100,237,100,70.2,,
1,500,180,0,200,19,92.9,196,100,70.6,,
0,499,152685,1,0,0,0,196,100,70.6,,
0,499,20542,0,0,0,100,196,100,70.6,,
0,499,6793,0,0,0,0,196,100,70.6,,
0,499,1787,0,0,0,0,213.3,75.9,52.2,,
0,498,683,0,200,19,92.9,196,100,70.6,,
0,498,567,0,0,0,100,196,100,70.6,,
1,497,33588,0,300,83.7,36.1,0,100,70.2,,
1,497,20741,0,200,19,92.9,196,100,70.6,,
1,497,5878,0,200,19,92.9,232.2,69,96.1,,
1,496,283,0,200,19,92.9,196,100,70.6,,
1,495,2720,0,200,19,92.9,196,100,70.6,,
1,495,1601,0,183.8,19.3,65.1,206.2,72.8,85.1,,
0,494,361,0,0,0,0,194.1,80.3,93.7,,
1,492,57621,0,0,0,93.3,196,100,70.6,,
1,491,61818,0,324,72.1,87.1,344.7,79.3,81.6,,
1,491,34641,0,0,0,100,196,100,70.6,,
0,491,16464,0,220,20,11.8,195,42.9,11,,
1,490,63062,0,0,0,0,196,100,70.6,,
1,490,63062,0,0,0,0,17.2,75.2,98,,
0,490,1612,0,0,0,100,196,100,70.6,,
1,489,175876,0,33.6,41.9,85.1,3,94.5,92.5,,
0,489,34903,0,0,0,0,225,44.4,60,,
0,489,11720,0,0,0,100,0,0,0,,
0,489,397,0,200,19,92.9,323.9,87.8,74.1,,
1,488,54432,0,200,19,92.9,196,100,70.6,,
0,488,31319,0,0,0,100,196,100,70.6,,
1,488,15180,0,200,19,92.9,196,100,70.6,,
0,488,1194,0,200,19,92.9,196,100,70.6,,
1,488,489,0,200,19,92.9,196,100,70.6,,
1,486,30471,0,200,19,92.9,196,100,70.6,,
0,486,11432,0,0,0,100,196,100,70.6,,
0,486,3106,0,0,0,0,128.8,78.7,81.2,,
1,486,1114,0,0,0,0,196,100,70.6,,
0,486,162,0,200,19,92.9,194.1,80.3,93.7,,
1,485,3556,0,200,19,92.9,196,100,70.6,,
1,485,3556,0,200,19,92.9,196,100,70.6,,
0,485,880,0,200,19,92.9,196,100,70.6,,
1,484,30468,0,200,19,92.9,0,0,0,,
1,484,4857,0,0,0,0,196,100,70.6,,
1,484,3072,0,200,19,92.9,352.5,79.2,86.7,,
0,484,2259,0,0,0,100,352.5,79.2,86.7,,
1,483,56352,0,0,0,41.2,230.5,47.8,36.1,,
0,482,4638,0,200,19,92.9,194.1,80.3,93.7,,
0,482,1792,0,200,19,92.9,196,100,70.6,,
1,480,27273,0,200,19,92.9,340.1,93.9,70.6,,
1,480,2859,0,340,75,80,196,100,70.6,,
0,479,7849,0,200,19,92.9,196,100,70.6,,
0,479,1683,0,0,0,0,206.2,72.8,85.1,,
1,478,37842,0,220,20,11.8,206.2,72.8,85.1,,
1,478,2120,0,0,0,100,265.9,50,80,,
1,477,2415,0,0,0,0,194.1,80.3,93.7,,
1,477,1363,0,0,0,0,196,100,70.6,,
1,477,452,0,200,19,92.9,196,100,70.6,,
1,476,1166,0,200,19,92.9,340,75,80,,
1,476,1028,0,200,19,92.9,351.9,30.2,96.1,,
1,475,23766,0,0,0,100,196,100,70.6,,
0,474,12888,0,0,0,0,351.9,30.2,96.1,,
0,474,553,0,200,19,92.9,196,100,70.6,,
1,473,2973,0,195,80,100,0,100,100,,
1,473,1014,0,0,0,100,196,100,70.6,,
0,473,64,0,200,19,92.9,294.9,90.4,82,,
0,472,3882,0,198,16.8,93.3,196,100,70.6,,
1,471,101393,0,0,0,100,196,100,70.6,,
0,471,22753,1,0,0,93.3,303.9,97,92.9,,
1,471,7040,0,201.5,53.7,85.5,344.7,79.3,81.6,,
0,471,1302,0,200,19,92.9,196,100,70.6,,
1,471,1283,0,0,0,100,196,100,70.6,,
1,470,13295,0,200,19,92.9,196,100,70.6,,
0,470,8799,0,200,19,92.9,206.2,72.8,85.1,,
0,470,8378,0,0,0,0,201,89.2,98,,
0,470,3311,0,200,19,92.9,265.9,50,80,,
0,470,3311,0,200,19,92.9,196,100,70.6,,
1,469,37156,0,340,75,80,328.2,79.9,87.8,,
0,469,565,0,0,0,100,340.1,93.9,70.6,,
0,468,80185,1,216.5,32,96.9,195,100,80,,
0,468,933,0,0,0,0,194.1,80.3,93.7,,
0,467,168048,0,0,0,93.3,0,0,0,,
0,467,7083,0,200,19,92.9,200,2.3,52.2,,
0,467,976,0,0,0,100,22.7,70.7,61.6,,
0,466,506940,0,200,19,92.9,340.1,93.9,70.6,,
0,466,124006,0,0,0,100,196,100,70.6,,
0,466,10507,0,200,19,92.9,146.7,60,100,,
1,464,58874,0,0,0,100,35.5,96.6,46.7,,
1,464,4392,0,200,19,92.9,196,100,70.6,,
1,463,536,0,200,19,92.9,196,100,70.6,,
0,462,18294,0,0,0,100,276.6,83.1,27.8,,
0,462,14909,0,165.2,68,77.3,196,100,70.6,,
0,462,1229,0,200,19,92.9,206.1,11.9,76.1,,
0,462,990,0,200,19,92.9,198.9,81.2,81.2,,
0,461,39652,0,0,0,0,196,100,70.6,,
1,461,9276,0,0,0,0,196,100,70.6,,
0,460,34212,0,0,0,0,352.5,79.2,86.7,,
1,460,4157,0,0,0,0,336.1,60,90.2,,
1,460,1800,0,200,19,92.9,196,100,70.6,,
0,460,1271,0,200,19,92.9,0,0,60,,
1,460,527,0,0,0,100,265.9,50,80,,
1,460,522,0,200,19,92.9,196,100,70.6,,
0,459,566603,0,54.9,32.2,100,196,100,70.6,,
0,459,1665,0,200,19,92.9,196,100,70.6,,
1,459,392,0,200,19,92.9,196,100,70.6,,
0,458,1341,1,0,0,100,196,100,70.6,,
1,456,7916,0,220,20,11.8,81.3,93.7,18.8,,
0,455,7005,0,200,19,92.9,340.1,93.9,70.6,,
1,454,18960,0,340,75,80,325.9,100,100,,
0,454,17728,0,0,0,100,265.9,50,80,,
1,454,5445,0,85.7,40.1,61.6,352.5,79.2,86.7,,
1,454,4753,0,200,19,92.9,196,100,70.6,,
0,454,739,0,0,0,93.3,196,100,70.6,,
0,453,836,0,0,0,0,196,100,70.6,,
0,452,88451,1,0,0,0,0,0,0,,
1,452,33837,0,0,0,0,0,100,100,,
1,452,19560,0,0,0,100,196.8,84.4,78,,
0,452,18891,0,200,19,92.9,196,100,70.6,,
1,452,6254,0,200,19,92.9,196,100,70.6,,
1,452,561,0,200,19,92.9,196,100,70.6,,
1,452,460,0,200,19,92.9,196,100,70.6,,
1,451,7418,0,0,0,0,206.2,72.8,85.1,,
0,451,7093,0,200,19,92.9,196,100,70.6,,
0,450,1104,0,200,19,92.9,196,100,70.6,,
0,450,689,0,0,0,0,17.2,75.2,98,,
0,450,165,0,200,19,92.9,196,100,70.6,,
1,449,78234,0,200,19,92.9,265.9,50,80,,
0,449,53470,0,200,19,92.9,0,0,0,,
0,449,19384,0,200,19,92.9,339.9,62.2,90.2,,
0,449,14333,0,200,19,92.9,196,100,70.6,,
1,449,1845,0,0,0,100,196,100,70.6,,
0,448,43965,0,195,3.8,41.2,32.9,85.7,96.1,,
0,448,1309,0,200,19,92.9,312,100,100,,
1,446,41114,0,0,0,13.3,352.5,79.2,86.7,,
0,446,20985,0,200,19,92.9,196,100,70.6,,
0,445,3022,0,200,19,92.9,352.5,79.2,86.7,,
0,445,1570,0,0,0,0,196,100,70.6,,
1,444,17257,0,0,0,100,196,100,70.6,,
1,444,348,0,200,19,92.9,196,100,70.6,,
1,443,312,0,0,0,0,333.3,81.8,73.3,,
1,442,227389,0,300,80,3.9,196,100,70.6,,
1,442,6900,0,200,19,92.9,80.7,96.4,32.9,,
1,441,77002,0,0,0,100,196,100,70.6,,
1,441,47769,0,200,19,92.9,196.8,84.4,78,,
0,441,1017,0,0,0,0,0,94.2,67.1,,
0,440,246987,0,0,0,0,7.3,22.6,85.1,,
1,440,52592,0,57.1,72.2,89,196,100,70.6,,
0,440,36781,0,0,0,100,351.9,30.2,96.1,,
0,440,36781,0,0,0,100,0,0,0,,
0,440,36781,0,0,0,100,0,0,0,,
0,440,5809,0,0,0,93.3,272.1,100,74.1,,
1,440,554,0,0,0,0,196,100,70.6,,
0,439,44271,0,0,0,0,196,100,70.6,,
0,439,693,0,200,19,92.9,128.7,57.9,42,,
1,439,616,0,200,19,92.9,194.1,80.3,93.7,,
1,439,286,0,200,19,92.9,206,45.2,98,,
0,438,583,0,0,0,100,265.9,50,80,,
0,437,8337,0,200,19,92.9,196,100,70.6,,
1,437,244,0,200,19,92.9,196,100,70.6,,
0,437,47,0,200,19,92.9,196,100,70.6,,
0,436,76615,0,0,0,100,265.9,50,80,,
1,436,7004,0,0,0,100,0,100,60,,
0,436,1529,0,0,0,93.3,196,100,70.6,,
1,435,24470,0,340,75,80,190.4,100,72.5,,
1,435,19153,0,220,20,11.8,194.1,80.3,93.7,,
1,435,19152,0,220,20,11.8,352.5,79.2,86.7,,
0,435,2277,0,0,0,0,32,92,63.9,,
1,435,580,0,0,0,100,196,100,70.6,,
1,434,44365,0,0,0,100,196,100,70.6,,
1,434,655,0,0,0,0,196,100,70.6,,
0,433,5080,0,183.8,57.3,86.3,0,0,0,,
0,433,3643,0,216.5,32,96.9,0,0,0,,
0,433,810,0,0,0,93.3,62.9,97.6,32.9,,
0,433,449,0,200,19,92.9,180,15.4,5.1,,
1,433,373,0,0,0,100,196,100,70.6,,
1,433,286,0,200,19,92.9,196,100,70.6,,
1,433,148,0,0,0,0,196,100,70.6,,
0,432,4519,0,0,0,0,0,0,0,,
0,432,880,0,200,19,92.9,196,100,70.6,,
1,432,318,0,183.8,57.3,86.3,80.7,96.4,32.9,,
0,431,51939,0,200,19,92.9,196,100,70.6,,
1,431,35833,0,0,0,0,351.9,30.2,96.1,,
0,431,3345,0,200.1,96.8,96.9,196,100,70.6,,
1,431,2213,0,0,0,100,196,100,70.6,,
1,431,324,0,0,0,100,196,100,70.6,,
0,431,105,0,200,19,92.9,196,100,70.6,,
1,430,34997,0,0,0,100,196,100,70.6,,
0,430,24856,0,200,19,92.9,196,100,70.6,,
0,430,563,0,0,0,0,196,100,70.6,,
0,429,7100,0,200,19,92.9,196,100,70.6,,
0,428,4874,0,200,19,92.9,110.1,58.6,56.9,,
1,428,2450,0,0,0,0,206.1,11.9,76.1,,
1,428,2252,0,220,20,11.8,206.1,11.9,76.1,,
0,427,606,0,200,19,92.9,60,93.8,12.5,,
1,427,559,0,0,0,0,196,100,70.6,,
1,427,374,0,200,19,92.9,196,100,70.6,,
0,426,41532,0,0,0,100,196,100,70.6,,
1,426,2430,0,0,0,100,109.9,36.3,83.1,,
1,426,1638,0,200,19,92.9,0,100,100,,
1,425,385,0,200,19,92.9,206.2,72.8,85.1,,
0,424,4972,0,0,0,100,0,100,100,,
0,424,3733,0,200,19,92.9,196,100,70.6,,
1,423,8270,0,0,0,0,15.3,97.8,53.3,,
1,423,4538,0,200,19,92.9,194.1,80.3,93.7,,
1,423,52,0,0,0,0,196,100,70.6,,
0,422,61242,0,0,0,0,196,100,70.6,,
0,422,61242,0,0,0,0,197.2,80.8,87.8,,
1,422,17584,0,200,19,92.9,26.1,96.5,100,,
1,422,150,0,200,19,92.9,196,100,70.6,,
0,421,10677,0,99.6,21.4,86.3,16,84.1,83.9,,
0,420,19296,0,200,19,92.9,352.5,79.2,86.7,,
0,419,21895,0,200,19,92.9,0,0,0,,
0,419,427,0,200,19,92.9,196,100,70.6,,
0,419,288,0,216.5,32,96.9,206,45.2,98,,
1,418,254147,2,200,19,92.9,196,100,70.6,,
1,418,254147,0,200,19,92.9,15.3,97.8,53.3,,
0,418,5355,0,200,19,92.9,196,100,70.6,,
1,418,662,0,0,0,100,206.2,72.8,85.1,,
0,417,43922,0,115,64.9,58,206.2,72.8,85.1,,
0,417,2691,1,0,0,0,196.8,84.4,78,,
1,416,23189,0,0,0,100,196,100,70.6,,
1,416,18203,0,0,0,100,196,100,70.6,,
0,416,13084,0,0,0,0,0,0,0,,
1,416,1403,0,200,19,92.9,196,100,70.6,,
1,415,15826,0,0,0,93.3,300,33.3,5.9,,
1,415,8285,0,0,0,100,196,100,70.6,,
0,415,4189,0,200,19,92.9,196,100,70.6,,
0,415,1722,0,201.5,53.7,85.5,110.1,58.6,56.9,,
1,415,373,0,200,19,92.9,77.3,78.4,81.6,,
1,415,233,0,0,0,0,190.4,100,72.5,,
1,414,10498,0,0,0,0,196,100,70.6,,
0,414,8444,0,200,19,92.9,109.9,36.3,83.1,,
0,414,4844,1,0,0,100,109.9,36.3,83.1,,
0,414,2516,0,200,19,92.9,110.1,58.6,56.9,,
0,413,5477,0,0,0,93.3,228.1,74.1,56.1,,
1,413,2823,0,200,19,92.9,196,100,70.6,,
0,412,46941,0,0,0,0,196,100,70.6,,
0,412,1705,0,200,19,92.9,196,100,70.6,,
1,412,287,0,200,19,92.9,206,45.2,98,,
1,412,64,0,200,19,92.9,196,100,70.6,,
0,411,3942,0,0,0,100,196,100,70.6,,
0,411,3327,0,200,19,92.9,206.1,11.9,76.1,,
0,410,114633,0,0,0,0,206.1,11.9,76.1,,
0,410,4074,0,200,19,92.9,196,100,70.6,,
1,410,645,0,201.5,53.7,85.5,196,100,70.6,,
1,410,428,0,0,0,0,196,100,70.6,,
1,409,2930,0,0,0,93.3,196,100,70.6,,
0,409,1585,0,0,0,93.3,196,100,70.6,,
1,408,21763,0,0,0,0,0,0,0,,
0,408,18008,0,0,0,100,323.9,75,80,,
0,408,1980,0,200,19,92.9,18,75.9,87.8,,
0,408,1980,0,200,19,92.9,196,100,70.6,,
1,408,530,0,200,19,92.9,196,100,70.6,,
1,407,6011,0,0,0,100,196,100,70.6,,
1,407,644,0,0,0,0,196,100,70.6,,
0,406,76069,0,183.8,57.3,86.3,80.7,96.4,32.9,,
0,406,20257,0,281.5,6.8,74.5,110.1,58.6,56.9,,
0,405,37334,0,200,19,92.9,196,100,70.6,,
1,405,526,0,0,0,0,0,0,0,,
1,404,90271,0,340,75,80,297,87.1,82,,
1,404,48077,0,0,0,100,0,0,0,,
0,404,35673,0,0,0,93.3,206.2,72.8,85.1,,
0,404,3452,0,198,16.8,93.3,196,100,70.6,,
1,403,928,0,200,19,92.9,196,100,70.6,,
0,403,89,0,0,0,100,196,100,70.6,,
1,402,14308,0,201.5,53.7,85.5,300,35,83.9,,
0,402,11840,0,33.6,41.9,85.1,80.7,96.4,32.9,,
1,402,4434,0,340,75,80,196,100,70.6,,
0,401,186138,0,0,0,100,206.2,72.8,85.1,,
0,401,3435,0,0,0,0,196,100,70.6,,
0,400,4165,0,0,0,0,0,0,59.2,,
1,400,503,0,200,19,92.9,196,100,70.6,,
1,399,74647,0,200,19,92.9,0,0,0,,
1,399,1748,1,0,0,0,351.9,30.2,96.1,,
1,398,2334,0,0,0,100,196,100,70.6,,
0,398,2219,0,0,0,0,206.2,72.8,85.1,,
1,398,1885,0,0,0,0,265.9,50,80,,
1,398,1569,0,200,19,92.9,190.9,73.3,100,,
1,397,5116,0,200,19,92.9,80.7,96.4,32.9,,
1,397,886,0,200,19,92.9,340.1,93.9,70.6,,
0,396,87024,0,200,19,92.9,206.2,72.8,85.1,,
1,396,27729,0,0,0,0,194.1,80.3,93.7,,
1,396,11451,0,0,0,0,190.4,100,72.5,,
1,396,306,0,200,19,92.9,196,100,70.6,,
1,395,13117,0,200,19,92.9,196.8,84.4,78,,
1,395,4307,0,0,0,0,196,100,70.6,,
1,394,104314,0,0,0,100,265.9,50,80,,
0,394,69605,0,200,19,92.9,190.4,100,72.5,,
0,394,7895,0,0,0,0,196,100,70.6,,
0,394,3460,0,200,19,92.9,180,2.4,32.2,,
1,394,2035,0,200,19,92.9,196,100,70.6,,
0,393,4383,0,200,19,92.9,196,100,70.6,,
1,393,2134,0,183.8,57.3,86.3,265.9,50,80,,
1,393,491,0,200,19,92.9,196,100,70.6,,
1,393,324,0,200,19,92.9,196,100,70.6,,
0,392,55203,0,0,0,0,196,100,70.6,,
0,392,24904,0,0,0,0,196,100,70.6,,
1,392,8519,0,45,1.9,82.7,0,0,20,,
0,392,3745,0,0,0,93.3,196,100,70.6,,
1,392,3008,0,200,19,92.9,0,0,0,,
1,392,2739,0,0,0,0,196,100,70.6,,
0,392,1830,0,200,19,92.9,196,100,70.6,,
0,392,1557,0,200,19,92.9,196,100,70.6,,
0,392,1154,0,200,19,92.9,194.1,80.3,93.7,,
0,390,10910,0,200,19,92.9,196,100,70.6,,
1,390,2874,1,183.8,57.3,86.3,204.8,77.3,79.6,,
1,390,1712,0,0,0,100,196,100,70.6,,
1,389,25362,0,0,0,0,0,100,100,,
0,389,16564,1,0,0,100,196,100,70.6,,
1,389,3046,0,200,19,92.9,0,0,0,,
0,388,23614,0,0,0,100,206.2,72.8,85.1,,
0,388,15942,0,216.5,32,96.9,196,100,70.6,,
1,388,11462,0,0,0,93.3,196,100,70.6,,
0,388,1916,0,200,19,92.9,330,66.7,100,,
1,388,621,0,200,19,92.9,194.1,80.3,93.7,,
1,387,65772,0,216.5,32,96.9,196,100,70.6,,
1,387,44969,0,0,0,0,270,100,26.7,,
0,387,8111,0,200,19,92.9,196,100,70.6,,
1,386,14784,0,0,0,0,14.3,87.5,100,,
0,386,3160,0,0,0,0,196,100,70.6,,
0,385,83455,0,352,81.9,92.9,344.7,79.3,81.6,,
0,385,3261,0,200,19,92.9,196,100,70.6,,
1,385,1796,0,200,19,92.9,196,100,70.6,,
0,384,161228,0,0,0,93.3,312,100,100,,
1,384,25889,0,200,19,92.9,196,100,70.6,,
0,384,6555,1,200,19,92.9,196,100,70.6,,
1,384,3007,0,340,75,80,196,100,70.6,,
0,384,2415,0,220,20,11.8,196,100,70.6,,
1,384,1573,0,200,19,92.9,194.1,80.3,93.7,,
1,383,1188,0,200,19,92.9,206.2,72.8,85.1,,
1,382,22263,0,0,0,100,0,100,60,,
0,382,5788,0,0,0,100,0,0,0,,
1,382,247,0,200,19,92.9,206.2,72.8,85.1,,
1,381,10177,0,201.5,53.7,85.5,196,100,70.6,,
0,381,4437,0,200,19,92.9,340.1,93.9,70.6,,
0,381,2384,0,200,19,92.9,196,100,70.6,,
1,380,8205,0,0,0,100,196,100,70.6,,
0,380,2570,0,0,0,100,12,100,100,,
0,380,1268,0,200,19,92.9,194.1,80.3,93.7,,
1,380,321,0,200,19,92.9,351.9,30.2,96.1,,
1,379,89521,0,200,19,92.9,340.1,93.9,70.6,,
1,379,28182,0,200,19,92.9,265.9,50,80,,
0,379,19001,0,200,19,92.9,0,100,100,,
1,379,4228,0,0,0,0,296.9,94.2,87.8,,
1,378,6046,0,0,0,100,196,100,70.6,,
0,377,107738,0,216.5,32,96.9,194.1,80.3,93.7,,
1,376,204631,0,210.5,29.1,76.9,352.5,79.2,86.7,,
1,376,77574,0,0,0,93.3,344.7,79.3,81.6,,
1,376,261,0,200,19,92.9,17.2,75.2,98,,
1,375,9082,0,201.5,53.7,85.5,196,100,70.6,,
0,375,3159,0,216.5,32,96.9,199.1,85.8,85.9,,
1,375,1219,0,0,0,0,340.1,93.9,70.6,,
0,374,1475511,0,0,0,21.2,196,100,70.6,,
1,374,21112,0,0,0,100,194.1,80.3,93.7,,
0,374,11839,0,0,0,93.3,216.3,78.2,43.1,,
0,374,1830,0,200,19,92.9,352.5,79.2,86.7,,
1,374,387,0,200,19,92.9,0,100,100,,
1,373,126,0,200,19,92.9,28.4,100,52.9,,
0,372,21891,0,0,0,93.3,337.2,87.9,90.6,,
1,372,4180,0,200,19,92.9,196,100,70.6,,
1,372,2327,0,200,19,92.9,196,100,70.6,,
1,372,2327,0,200,19,92.9,196,100,70.6,,
1,372,2327,0,200,19,92.9,196,100,70.6,,
1,372,2327,0,200,19,92.9,196,100,70.6,,
1,372,2327,0,200,19,92.9,196,100,70.6,,
1,372,2326,0,200,19,92.9,0,0,0,,
1,372,2326,0,200,19,92.9,196,100,70.6,,
1,372,2326,0,200,19,92.9,196,100,70.6,,
1,372,2325,0,200,19,92.9,22.7,70.7,61.6,,
1,372,2325,0,200,19,92.9,196,100,70.6,,
1,372,2325,0,200,19,92.9,196,100,70.6,,
1,372,2325,0,200,19,92.9,196,100,70.6,,
1,372,2325,0,200,19,92.9,196,100,70.6,,
0,372,91,0,200,19,92.9,196,100,70.6,,
0,371,50827,0,0,0,93.3,352.5,79.2,86.7,,
0,371,4659,0,0,0,100,196,100,70.6,,
0,370,5540,0,0,0,0,169.7,70.7,32.2,,
0,370,5203,0,200,19,92.9,336.7,95.5,34.9,,
0,370,4480,0,200,19,92.9,196,100,70.6,,
0,370,3337,0,220,20,11.8,196,100,70.6,,
0,370,2935,0,220,20,11.8,196,100,70.6,,
1,370,2209,0,200,19,92.9,196,100,70.6,,
1,370,171,0,200,19,92.9,196,100,70.6,,
0,368,11081,0,215.1,100,100,196,100,70.6,,
1,368,2056,0,0,0,100,324.1,100,70.2,,
1,368,2053,0,0,0,0,196,100,70.6,,
1,367,85308,0,0,0,100,45.1,100,69.4,,
1,367,398,0,200,19,92.9,103.2,85.8,80,,
1,366,28032,0,0,0,0,190.4,98.7,29.8,,
0,366,8501,0,0,0,0,359.7,73.1,94.9,,
1,366,1607,0,200,19,92.9,196,100,70.6,,
0,366,1012,0,200,19,92.9,196,100,70.6,,
0,366,144,0,200,19,92.9,196,100,70.6,,
1,365,59008,0,203.6,65.6,36.5,196,100,70.6,,
0,365,37543,0,0,0,100,206.1,11.9,76.1,,
1,365,5090,0,183,76.9,10.2,206.1,11.9,76.1,,
1,364,13561,0,200,19,92.9,196,100,70.6,,
0,363,3128,0,300,1.3,90.2,0,100,40,,
0,363,1449,0,200,19,92.9,196,100,70.6,,
1,363,411,0,200,19,92.9,340.1,93.9,70.6,,
1,363,270,0,0,0,0,340.1,93.9,70.6,,
0,363,132,0,183.8,19.3,65.1,196,100,70.6,,
0,362,51035,0,183.8,19.3,65.1,15.3,97.8,53.3,,
0,362,28258,1,0,0,100,196,100,70.6,,
0,362,26837,0,200,19,92.9,16.1,68.6,100,,
0,362,3313,0,201.5,53.7,85.5,196,100,70.6,,
1,362,2398,0,200,19,92.9,196,100,70.6,,
0,362,1624,0,200,19,92.9,196,100,70.6,,
0,361,67559,0,0,0,93.3,0,0,0,,
0,361,5429,0,200,19,92.9,190.4,100,72.5,,
0,361,2041,0,0,0,0,206.2,72.8,85.1,,
