gender,created,fav_number,tweet_count,retweet_count,tweet_location,user_timezone,link_hue,link_sat,link_vue,sidebar_hue,sidebar_sat,sidebar_vue
1,06/05/2009,230,9466,0,0,1,281.9,94.7,67.1,0,0,100
1,03/28/2013,987,9463,0,0,1,352.5,79.2,86.7,188.4,31.3,98.8
1,03/20/2015,3510,9462,0,1,1,196,100,70.6,200,19,92.9
1,09/03/2014,4983,9459,0,1,0,352.5,79.2,86.7,0,0,0
1,10/26/2009,1094,9459,0,1,1,194.1,80.3,93.7,220,20,11.8
1,07/05/2011,2449,9445,0,1,1,340,56,82,193.3,7.6,92.9
1,07/05/2015,0,9439,0,0,0,196,100,70.6,200,19,92.9
0,08/24/2011,2648,9433,0,1,1,206.1,11.9,76.1,0,0,0
1,10/02/2009,130,9426,0,0,1,0,100,60,0,0,87.5
1,01/29/2011,231,9425,0,1,1,109.9,36.3,83.1,0,0,100
1,09/29/2010,3312,9422,0,1,1,196,100,70.6,0,0,100
1,07/25/2012,1060,9422,0,1,0,196,100,70.6,200,19,92.9
1,09/14/2012,2563,9417,0,1,1,0,100,100,0,0,100
0,05/20/2013,3,9416,0,1,1,110.1,58.6,56.9,0,0,0
1,09/29/2009,1863,9413,0,1,1,176.8,85.8,69,0,0,20
0,06/13/2014,812,9411,0,0,1,196,100,70.6,200,19,92.9
0,11/01/2011,1069,9410,0,0,1,196,100,70.6,200,19,92.9
0,09/08/2009,5072,9409,0,0,1,196,100,70.6,200,19,92.9
1,03/06/2013,3746,9406,0,1,1,196,100,70.6,0,0,100
1,03/30/2015,0,9406,0,1,0,193.6,64.4,96.9,0,0,0
0,12/30/2009,830,9400,0,0,1,351,39.9,71.8,0,0,0
0,04/01/2012,5081,9398,0,1,0,196,100,70.6,200,19,92.9
0,11/29/2014,17184,9385,0,1,0,196,100,70.6,200,19,92.9
1,04/27/2013,26481,9383,0,0,1,196,100,70.6,200,19,92.9
0,10/01/2009,606,9379,0,1,0,357.9,100,32.9,353.3,81.8,4.3
1,05/28/2014,8807,9372,0,1,0,351.9,30.2,96.1,0,0,0
1,06/21/2012,1149,9369,0,1,1,196,100,70.6,200,19,92.9
0,10/13/2013,1836,9366,0,1,0,196,100,70.6,0,0,100
1,08/13/2009,3411,9357,0,1,1,60,93.9,25.9,0,0,93.3
0,10/18/2013,7386,9349,0,1,1,206,45.2,98,0,0,0
0,01/09/2009,2014,9349,0,1,1,196,100,70.6,200,19,92.9
0,08/06/2011,603,9349,0,1,0,196,100,70.6,0,0,100
0,06/05/2010,771,9348,0,0,1,196,100,70.6,0,0,100
0,12/10/2011,10378,9343,0,1,1,206.2,72.8,85.1,0,0,100
0,02/28/2009,3424,9340,1,1,1,340.2,65.6,49,23.7,38.4,87.8
1,07/12/2010,3573,9339,0,1,0,206.2,72.8,85.1,0,0,100
0,06/15/2009,2374,9330,0,1,1,196,100,70.6,200,19,92.9
0,07/30/2009,2211,9330,0,1,1,196,100,70.6,200,19,92.9
0,01/29/2011,43,9323,0,1,0,0,0,0,0,0,93.3
0,11/25/2013,19,9320,0,1,1,206.2,72.8,85.1,0,0,0
0,08/06/2015,1,9308,0,1,0,206,45.2,98,0,0,0
1,11/03/2013,1772,9304,1,1,0,196,100,70.6,200,19,92.9
0,02/05/2009,72,9300,0,0,1,0,100,100,201.5,53.7,85.5
1,10/12/2010,10,9300,0,1,0,196,100,70.6,0,0,100
1,12/09/2009,461,9276,0,1,1,205.9,92,78,0,0,0
1,07/05/2014,3699,9264,0,1,1,196,100,70.6,200,19,92.9
1,02/01/2010,1675,9261,0,1,1,0,0,0,0,0,100
0,01/22/2014,2548,9253,0,1,1,180,5.3,14.9,0,0,0
1,03/25/2010,128,9253,0,1,1,196,100,70.6,216.5,32,96.9
0,01/23/2014,1788,9250,0,0,0,196,100,70.6,200,19,92.9
1,05/07/2011,4771,9245,0,0,1,196,100,70.6,200,19,92.9
1,01/05/2009,5033,9237,0,1,1,359.4,90.1,91,0,0,100
0,06/19/2012,1786,9232,0,0,1,196,100,70.6,200,19,92.9
0,01/07/2011,100,9224,0,1,1,196,100,70.6,200,19,92.9
1,01/14/2009,1036,9220,1,1,1,316,76.7,94.1,0,0,100
1,04/30/2012,13146,9210,0,1,1,196,100,70.6,200,19,92.9
1,09/17/2011,4709,9206,1,1,1,190.4,100,72.5,183.8,57.3,86.3
1,07/02/2015,1807,9199,0,1,1,265.9,50,80,0,0,0
1,02/20/2013,151,9199,0,1,1,351.9,30.2,96.1,0,0,0
0,02/10/2014,14290,9188,0,1,1,206.2,72.8,85.1,0,0,0
1,03/12/2010,2056,9181,0,1,1,231.8,91.1,43.9,0,0,0
1,08/23/2012,4318,9180,1,0,1,196,100,70.6,200,19,92.9
1,04/04/2009,3658,9175,0,1,0,265.9,50,80,0,0,100
1,08/24/2011,1036,9174,0,1,1,0,0,0,0,0,100
1,05/04/2009,3075,9170,0,1,1,352.5,79.2,86.7,0,0,100
1,06/14/2013,5831,9169,0,1,1,334.3,77.8,60,0,0,0
1,08/06/2014,2317,9166,0,1,1,265.9,50,80,200,19,92.9
0,12/14/2009,7730,9154,0,1,1,196,100,70.6,200,19,92.9
0,05/01/2010,18,9142,0,1,1,196,100,70.6,200,19,92.9
1,07/03/2014,12277,9140,0,1,0,206.2,72.8,85.1,0,0,0
1,01/16/2011,4902,9131,0,0,1,190.4,100,72.5,183.8,57.3,86.3
0,02/04/2009,598,9131,0,1,1,206.2,72.8,85.1,0,0,0
0,11/28/2008,17,9131,0,1,1,108.3,71.9,50.2,0,0,0
1,07/17/2015,8143,9126,0,1,0,196,100,70.6,200,19,92.9
0,12/29/2010,3703,9126,0,1,0,196,100,70.6,0,0,100
1,02/12/2014,2764,9126,0,1,0,196,100,70.6,200,19,92.9
1,04/24/2015,0,9121,0,1,0,285.6,82.7,92.9,0,0,0
0,06/29/2013,6215,9115,0,0,1,193.9,100,100,0,0,0
1,11/15/2013,11139,9113,0,0,0,196,100,70.6,200,19,92.9
0,02/22/2009,1000,9112,0,0,1,0,0,0,0,0,93.3
1,03/26/2015,0,9098,0,1,0,149.9,100,100,0,0,0
0,11/27/2007,1762,9092,0,1,1,0,100,60,0,0,100
0,10/13/2011,1832,9091,0,0,1,196,100,70.6,0,0,0
1,01/31/2011,634,9091,0,1,1,60,93.8,31.4,54.9,32.2,100
1,12/18/2014,12838,9084,0,0,1,201,82.5,38,200,19,92.9
1,04/27/2009,375,9082,0,1,1,0,100,100,201.5,53.7,85.5
1,01/20/2012,4970,9077,0,0,1,196,100,70.6,200,19,92.9
1,03/17/2009,12353,9076,0,1,1,196.8,84.4,78,198,16.8,93.3
0,04/09/2013,11921,9075,1,0,0,196,100,70.6,200,19,92.9
0,02/22/2011,5840,9074,0,1,1,0,0,0,0,0,93.3
0,04/13/2009,104,9071,0,1,1,0,0,0,0,0,100
1,11/23/2011,9056,9063,0,1,0,196,100,70.6,200,19,92.9
1,10/27/2013,1818,9056,0,0,0,196,100,70.6,200,19,92.9
1,09/30/2009,1974,9055,0,1,1,0,87.1,94.1,0,0,0
1,02/11/2012,2119,9043,0,0,0,196,100,70.6,200,19,92.9
1,04/08/2011,7354,9042,0,1,1,351.9,30.2,96.1,0,0,100
1,07/12/2013,4395,9038,0,1,0,196,100,70.6,200,19,92.9
0,06/17/2014,19883,9031,0,1,0,132.3,58.4,49,0,0,0
1,12/27/2013,15919,9028,0,1,1,265.9,50,80,0,0,0
1,10/07/2011,6409,9024,0,1,1,0,0,0,47.2,93.8,31.4
0,03/14/2013,2395,9019,0,1,1,134.1,100,100,0,0,0
1,04/22/2015,0,9019,0,0,0,196,100,70.6,200,19,92.9
0,01/05/2010,12064,9018,0,1,1,196,100,70.6,200,19,92.9
1,07/22/2010,2519,9017,0,1,0,344.7,79.3,81.6,85.7,40.1,61.6
0,07/21/2013,2179,9011,0,1,0,196,100,70.6,0,0,100
0,08/16/2010,629,9008,0,1,1,352.5,79.2,86.7,0,0,0
1,07/21/2012,4716,9006,0,0,1,194.1,80.3,93.7,220,20,11.8
0,04/23/2010,241,9005,0,1,1,71.6,59,65.1,0,0,93.3
1,08/24/2014,1940,9004,0,1,0,351.9,30.2,96.1,200,19,92.9
0,07/05/2009,73,9000,0,1,1,194.1,80.3,93.7,0,0,0
1,05/16/2013,4268,8998,0,0,1,196,100,70.6,200,19,92.9
1,09/27/2008,14875,8976,0,1,1,352.5,79.2,86.7,0,0,0
1,08/30/2009,2682,8966,0,1,0,196,100,70.6,200,19,92.9
1,01/17/2011,3469,8948,0,1,1,156,79.2,47.1,0,0,100
1,06/04/2014,8267,8941,0,0,1,325.7,77.8,60,0,0,0
1,12/02/2014,3713,8937,0,1,1,196,100,70.6,200,19,92.9
1,08/18/2014,2032,8934,1,1,1,196,100,70.6,200,19,92.9
0,01/21/2014,3782,8933,0,0,0,196,100,70.6,200,19,92.9
1,11/16/2013,3889,8931,0,1,0,196,100,70.6,200,19,92.9
0,01/07/2009,2277,8926,0,1,1,195,100,80,54.9,32.2,100
1,01/16/2011,76,8926,0,1,1,196,100,70.6,0,0,100
0,10/30/2014,13,8923,0,1,1,206.1,11.9,76.1,0,0,0
0,02/11/2012,1299,8920,0,0,0,196,100,70.6,200,19,92.9
1,06/07/2013,2304,8911,0,1,1,198.9,94.5,71,0,0,0
1,09/09/2009,213,8908,0,1,1,17.2,75.2,98,0,0,0
0,02/08/2011,1711,8901,0,0,1,196,100,70.6,200,19,92.9
1,06/22/2012,1715,8896,0,0,0,196,100,70.6,0,0,100
1,06/23/2011,32892,8891,0,1,1,196,100,70.6,200,19,92.9
0,02/20/2009,7360,8889,0,1,1,238,94.4,49,252,12.2,16.1
0,03/14/2012,4200,8886,0,0,1,196,100,70.6,200,19,92.9
1,04/23/2015,910,8882,0,1,0,196,100,70.6,200,19,92.9
1,11/14/2008,5898,8878,0,1,1,30.1,96.1,90.2,7.2,75,91
1,06/26/2012,2689,8872,0,1,1,347.9,77.9,85.1,0,0,100
0,11/08/2013,2401,8872,0,1,1,196,100,70.6,200,19,92.9
0,05/14/2009,1318,8867,0,0,1,227.9,100,70.2,216.5,32,96.9
0,03/06/2011,5252,8860,0,1,0,196,100,70.6,200,19,92.9
1,07/04/2013,9565,8855,0,0,1,196,100,70.6,200,19,92.9
1,04/27/2010,2102,8852,0,1,0,254.3,84,49,0,0,100
1,12/01/2015,4411,8850,0,1,0,196,100,70.6,200,19,92.9
1,02/28/2013,65,8844,0,1,0,195,92.3,5.1,0,0,100
0,05/17/2009,1900,8843,0,1,1,37.8,94.7,67.1,0,0,100
0,08/08/2012,13101,8840,0,1,1,0,0,0,0,0,93.3
1,03/28/2014,9192,8839,0,1,1,0,98,100,0,0,100
0,10/05/2013,3028,8838,0,1,0,148,100,100,0,0,100
1,05/14/2012,113,8819,0,1,1,196,100,70.6,0,0,100
0,07/08/2011,2865,8818,0,1,1,196,100,70.6,200,19,92.9
0,07/08/2011,2865,8818,0,1,1,196,100,70.6,200,19,92.9
1,05/25/2013,3203,8817,0,1,1,206.1,11.9,76.1,0,0,0
1,04/30/2010,677,8812,0,1,1,351.9,30.2,96.1,0,0,100
1,09/17/2011,4787,8807,0,1,0,196,100,70.6,200,19,92.9
1,04/10/2012,2973,8802,0,1,1,190.4,100,72.5,183.8,57.3,86.3
1,04/22/2015,0,8801,0,0,0,196,100,70.6,200,19,92.9
0,12/30/2012,470,8799,0,1,0,196,100,70.6,200,19,92.9
1,03/13/2014,9087,8797,0,1,1,206.2,72.8,85.1,0,0,0
0,04/01/2010,550,8788,0,1,1,206.2,72.8,85.1,184.7,43,81.2
1,02/07/2008,128,8787,0,1,1,114.4,87.6,38,123,93,16.9
1,10/19/2008,5218,8778,0,1,1,355.9,100,74.1,0,0,100
0,07/02/2011,2,8774,0,1,1,80.8,79.1,60,0,0,0
0,02/20/2012,5671,8767,0,0,0,196,100,70.6,200,19,92.9
0,02/06/2015,9887,8763,0,1,1,206.1,11.9,76.1,0,0,0
1,02/11/2014,7433,8763,0,0,0,196,100,70.6,200,19,92.9
1,04/05/2011,10709,8756,0,1,0,243.8,59.8,82,0,0,3.9
1,10/13/2013,6545,8755,0,1,0,196,100,70.6,200,19,92.9
0,08/16/2011,523,8750,0,1,1,196,100,70.6,200,19,92.9
1,09/02/2011,3033,8746,0,1,1,206.1,11.9,76.1,0,0,0
0,02/12/2009,6719,8740,1,1,1,196,100,70.6,200,19,92.9
1,09/21/2009,2067,8731,0,1,1,21.4,68.1,92.2,0,0,100
1,06/02/2015,22052,8721,0,1,0,265.9,50,80,0,0,0
1,07/11/2012,5730,8705,0,0,0,196,100,70.6,200,19,92.9
0,11/03/2009,995,8702,0,1,1,0,100,100,201.5,53.7,85.5
0,01/22/2012,7,8701,0,1,1,0,0,0,0,0,100
0,05/30/2012,4580,8698,0,1,1,0,0,0,0,0,93.3
0,12/03/2011,2697,8693,0,1,1,206.2,72.8,85.1,0,0,0
0,02/07/2009,1328,8685,0,1,1,196,100,70.6,216.5,32,96.9
1,12/19/2011,9142,8663,0,0,1,265.9,50,80,37.5,80,94.1
1,07/10/2015,0,8663,0,0,0,196,100,70.6,200,19,92.9
1,07/24/2010,56,8655,0,0,1,344.7,79.3,81.6,85.7,40.1,61.6
0,07/10/2015,0,8647,0,0,0,196,100,70.6,200,19,92.9
0,07/10/2015,0,8647,0,0,0,196,100,70.6,200,19,92.9
1,03/17/2014,2402,8639,0,1,1,206.2,72.8,85.1,0,0,0
1,10/20/2015,6,8638,0,0,0,196,100,70.6,200,19,92.9
1,01/14/2012,1303,8633,0,1,1,0,67.6,29,0,0,100
0,01/02/2012,569,8629,0,1,1,206.2,72.8,85.1,0,0,100
0,01/11/2010,235,8621,0,1,1,196,100,70.6,200,19,92.9
0,10/19/2013,10924,8619,0,1,0,196,100,70.6,200,19,92.9
1,09/22/2011,264,8612,0,1,1,341.9,82,87.1,0,0,100
1,02/08/2010,1447,8600,0,0,1,333.1,92.8,81.2,0,0,100
1,09/05/2009,298,8598,0,1,1,351.9,30.2,96.1,279.8,40.2,78
0,03/20/2007,47,8598,0,1,1,205.1,73.8,74.9,0,0,100
0,06/02/2009,1218,8592,0,0,0,196,100,70.6,200,19,92.9
0,08/19/2011,1054,8589,0,1,0,352.5,79.2,86.7,0,0,0
1,09/03/2010,7033,8588,0,0,1,196,100,70.6,99.6,21.4,86.3
0,11/06/2015,4077,8579,0,1,0,196,100,70.6,200,19,92.9
0,10/03/2008,1015,8577,0,1,1,196.8,84.4,78,0,0,0
0,02/25/2012,8154,8576,0,1,0,196,100,70.6,200,19,92.9
0,11/03/2014,965,8575,0,0,0,196,100,70.6,200,19,92.9
1,09/01/2013,1126,8567,0,0,1,351.9,30.2,96.1,0,0,0
1,09/22/2011,219,8565,0,0,1,196,100,70.6,200,19,92.9
0,12/20/2012,5572,8563,0,1,1,352.5,79.2,86.7,0,0,100
1,07/08/2012,2969,8562,0,0,1,0,100,100,201.5,53.7,85.5
1,04/02/2015,10729,8561,0,0,1,351.4,63.5,90.2,0,0,0
1,07/16/2011,1329,8549,0,1,1,206,45.2,98,0,0,100
1,06/06/2012,6797,8546,0,0,1,196,100,70.6,0,0,100
1,01/29/2014,2757,8546,0,0,0,196,100,70.6,200,19,92.9
1,06/02/2015,19662,8544,0,1,1,196,100,70.6,200,19,92.9
1,03/23/2012,305,8536,0,0,1,265.9,50,80,201.5,53.7,85.5
0,06/14/2011,7755,8520,0,1,0,110.1,58.6,56.9,0,0,0
1,04/18/2009,392,8519,0,1,1,219.7,56.4,43.1,45,1.9,82.7
1,10/29/2010,6342,8518,0,1,1,340,75,80,0,0,100
1,02/23/2011,2687,8518,0,0,1,0,0,20,0,0,93.3
0,02/28/2010,3559,8517,0,1,1,196,100,70.6,0,0,100
1,03/17/2009,4800,8515,0,1,1,274.1,100,100,259.4,90.7,84.3
0,11/13/2013,2137,8513,0,1,0,196,100,70.6,200,19,92.9
0,02/07/2014,366,8501,0,0,1,206,45.2,98,0,0,0
0,10/28/2008,850,8500,0,1,1,359.7,73.1,94.9,0,0,0
1,09/20/2011,5885,8498,0,1,0,0,100,100,201.5,53.7,85.5
1,01/03/2012,5825,8490,0,1,0,0,0,0,0,0,100
0,05/03/2014,886,8487,0,1,0,196,100,70.6,200,19,92.9
0,07/15/2013,12197,8482,0,1,0,196,100,70.6,200,19,92.9
0,04/30/2011,1348,8481,0,0,1,196,100,70.6,200,19,92.9
1,08/28/2012,2307,8479,0,1,1,42.8,69.8,100,0,0,0
1,06/08/2012,5157,8476,0,0,1,196,100,70.6,200,19,92.9
0,09/21/2011,8169,8471,1,0,1,352.1,95.9,96.1,0,0,0
1,02/04/2013,4313,8462,0,0,1,196,100,70.6,200,19,92.9
1,05/27/2013,3826,8461,0,1,1,206.1,11.9,76.1,0,0,100
0,02/15/2012,1227,8460,0,0,1,196,100,70.6,200,19,92.9
1,09/06/2009,10772,8449,0,1,1,351.9,30.2,96.1,0,0,100
1,10/05/2011,651,8446,0,1,1,52.1,94.5,50.2,0,0,100
0,06/06/2009,414,8444,0,1,1,196,100,70.6,200,19,92.9
0,04/14/2013,3094,8442,0,1,1,109.9,36.3,83.1,0,0,100
1,06/22/2011,2861,8439,0,1,1,196,100,70.6,216.5,32,96.9
1,11/16/2009,2083,8436,0,1,1,71.6,59,65.1,0,0,100
1,05/05/2011,878,8435,0,0,1,0,0,0,0,0,93.3
1,12/11/2014,7036,8431,0,1,1,351.9,30.2,96.1,0,0,93.3
0,11/05/2009,2443,8429,0,1,1,240,100,100,28.2,63.9,70.6
0,06/30/2010,6,8428,0,1,1,0,100,100,0,0,100
0,01/31/2011,1446,8415,0,1,1,352.5,79.2,86.7,0,0,0
1,10/19/2013,254,8404,0,0,0,196,100,70.6,0,0,100
1,10/23/2010,1334,8399,0,1,1,0,0,0,193.3,7.6,92.9
0,01/15/2014,3070,8397,0,1,0,196,100,70.6,200,19,92.9
1,04/11/2014,3823,8395,0,0,1,196,100,70.6,200,19,92.9
1,04/16/2015,2028,8395,0,1,0,196,100,70.6,200,19,92.9
0,12/09/2012,2,8395,0,1,1,196,100,70.6,200,19,92.9
1,12/15/2014,60986,8384,1,1,1,206,45.2,98,0,0,0
0,07/08/2013,562,8382,0,1,1,196,100,70.6,200,19,92.9
0,04/16/2009,470,8378,0,1,1,206.2,72.8,85.1,0,0,0
1,09/04/2009,538,8376,0,1,1,201,89.2,98,186,100,3.9
1,11/09/2014,7193,8369,0,0,0,196,100,70.6,200,19,92.9
0,12/01/2012,661,8369,0,0,1,351.9,30.2,96.1,200,19,92.9
0,01/06/2011,3288,8368,0,1,1,196,100,70.6,200,19,92.9
0,09/17/2009,140,8368,0,1,1,12.9,54.9,60,0,0,100
0,07/28/2008,199,8367,0,1,1,0,100,60,0,0,87.5
0,12/14/2012,23,8365,0,1,1,196,100,70.6,200,19,92.9
0,02/25/2009,6234,8363,0,1,1,17.2,75.2,98,0,0,0
1,09/16/2015,1285,8361,0,1,1,42.8,69.8,100,0,0,0
1,07/20/2013,2277,8358,0,1,1,196,100,70.6,200,19,92.9
1,10/04/2011,721,8355,0,1,1,21.3,13.7,89,0,0,0
1,01/24/2015,99,8351,0,0,1,206.1,11.9,76.1,0,0,0
1,02/20/2012,891,8348,0,1,1,0,100,60,0,0,100
1,05/27/2011,4409,8344,0,1,0,196,100,70.6,200,19,92.9
0,02/14/2011,1978,8339,0,1,1,172,100,70.2,0,0,100
0,02/15/2010,1514,8339,0,1,1,196,100,70.6,0,0,100
0,10/10/2013,437,8337,0,1,1,265.9,50,80,200,19,92.9
1,03/31/2010,6018,8336,0,1,1,196,100,70.6,200,19,92.9
0,09/11/2011,51,8335,0,1,1,344.7,79.3,81.6,85.7,40.1,61.6
0,04/08/2011,1648,8334,0,0,1,196,100,70.6,200,19,92.9
0,05/22/2009,221,8334,0,1,1,352.5,79.2,86.7,0,0,0
1,10/13/2014,5354,8329,0,0,0,196,100,70.6,200,19,92.9
1,04/17/2014,4272,8326,0,1,0,265.9,50,80,0,0,0
1,02/06/2011,11053,8321,0,1,1,0,0,0,0,0,93.3
0,08/14/2011,570,8321,0,1,1,206.2,72.8,85.1,0,0,0
0,08/01/2013,8,8319,0,1,0,177,100,70.2,200,19,92.9
0,08/01/2013,8,8319,0,1,0,177,100,70.2,200,19,92.9
0,01/08/2011,898,8316,0,0,1,60,93.7,18.8,0,95.1,96.1
1,09/21/2014,12658,8314,0,1,0,196,100,70.6,200,19,92.9
1,06/01/2012,13705,8308,0,1,1,148.8,57.9,82,200,19,92.9
0,04/21/2013,3826,8308,0,0,1,196,100,70.6,0,0,100
1,11/07/2015,2291,8307,0,1,1,340.1,93.9,70.6,340,75,80
1,11/10/2014,2133,8307,0,1,0,196,100,70.6,200,19,92.9
1,07/09/2014,7268,8302,0,0,0,196,100,70.6,200,19,92.9
1,04/05/2009,8001,8291,0,1,1,0,0,0,183.8,57.3,86.3
1,01/13/2010,1632,8287,0,1,1,80.7,96.4,32.9,0,0,0
1,05/03/2011,415,8285,0,0,1,80.7,96.4,32.9,0,0,100
0,08/14/2009,12,8278,0,1,1,196,100,70.6,99.6,21.4,86.3
1,07/31/2014,6060,8275,0,1,0,196,100,70.6,200,19,92.9
0,04/15/2014,4174,8271,1,1,0,196,100,70.6,200,19,92.9
1,02/15/2012,423,8270,0,0,1,72.8,93.8,31.4,0,0,0
1,01/22/2012,0,8270,0,1,0,15.3,97.8,53.3,45,1.9,82.7
1,05/09/2011,1957,8266,0,1,1,0,0,0,0,0,100
0,08/13/2011,4773,8263,0,1,1,203.1,100,100,0,0,0
0,12/15/2011,26,8261,0,0,0,196,100,70.6,200,19,92.9
0,09/12/2008,317,8258,0,1,0,344.7,79.3,81.6,85.7,40.1,61.6
1,09/04/2009,1233,8256,0,0,1,0,0,0,0,0,93.3
0,04/11/2011,927,8250,0,1,1,196,100,70.6,200,19,92.9
0,03/03/2009,126,8237,0,1,1,223.9,58.3,45.1,183.8,19.3,65.1
1,06/01/2010,1159,8233,0,1,1,190.4,100,72.5,183.8,57.3,86.3
1,11/16/2011,3789,8227,0,1,0,196,100,70.6,200,19,92.9
0,07/15/2010,92,8224,0,1,0,196,100,70.6,200,19,92.9
1,11/10/2012,5453,8217,0,1,0,196,100,70.6,200,19,92.9
1,01/01/2013,6851,8216,0,0,1,196,100,70.6,200,19,92.9
1,01/17/2011,1372,8216,0,1,1,109.9,36.3,83.1,0,0,0
0,05/19/2012,1822,8212,0,1,0,110.1,58.6,56.9,0,0,0
1,07/31/2012,791,8209,0,1,0,282.9,100,76.9,0,0,0
0,02/07/2009,9326,8208,0,1,0,194.1,80.3,93.7,220,20,11.8
1,02/18/2012,380,8205,0,1,1,0,100,100,0,0,100
1,08/29/2012,5099,8204,0,0,1,196,100,70.6,200,19,92.9
1,09/09/2013,7176,8201,0,1,1,196,100,70.6,200,19,92.9
1,10/11/2011,971,8200,0,1,1,0,0,0,0,0,100
0,05/20/2012,2818,8199,0,1,0,196,100,70.6,200,19,92.9
1,11/21/2011,8352,8197,0,1,1,0,0,0,0,0,93.3
1,11/04/2008,2736,8196,0,1,1,240,100,100,86.5,63.8,73.7
0,09/27/2011,3879,8193,1,1,0,190.4,100,72.5,183.8,57.3,86.3
0,01/13/2011,239,8187,0,0,1,196,100,70.6,200,19,92.9
1,09/10/2008,3189,8182,0,0,1,0,100,60,0,0,87.5
1,03/04/2013,1143,8176,0,1,1,15.3,97.8,53.3,45,1.9,82.7
1,03/30/2015,0,8174,0,1,0,315,88.9,60,0,0,0
1,07/29/2015,2240,8172,0,1,1,265.9,50,80,0,0,0
1,07/29/2015,2240,8172,0,1,1,265.9,50,80,0,0,0
1,07/29/2015,2240,8172,0,1,1,265.9,50,80,0,0,0
1,07/29/2015,2240,8172,0,1,1,265.9,50,80,0,0,0
1,07/29/2015,2240,8172,0,1,1,265.9,50,80,0,0,0
1,07/29/2015,2240,8172,0,1,1,265.9,50,80,0,0,0
1,03/30/2015,0,8172,0,1,0,196,100,70.6,200,19,92.9
1,02/20/2014,5286,8167,0,1,0,196,100,70.6,200,19,92.9
1,07/01/2012,12382,8164,0,0,0,190.4,100,72.5,183.8,57.3,86.3
1,11/15/2011,740,8162,0,1,1,330,58.1,89,0,0,100
1,11/13/2008,274,8159,0,1,1,17.2,75.2,98,0,0,100
1,07/24/2015,12936,8151,0,1,1,351.9,30.2,96.1,0,0,0
0,06/30/2009,2776,8151,0,1,1,0,0,0,0,0,100
0,11/19/2014,2281,8148,0,1,1,206.2,72.8,85.1,0,0,0
1,05/22/2011,3354,8147,0,1,1,190.4,100,72.5,0,0,0
0,07/29/2009,45,8145,0,1,1,196,100,70.6,0,0,0
0,03/28/2011,995,8144,0,1,1,196.8,84.4,78,0,0,100
1,04/30/2013,940,8144,0,0,1,196,100,70.6,200,19,92.9
1,12/01/2013,528,8138,0,1,0,196,100,70.6,200,19,92.9
1,01/22/2012,0,8133,0,1,0,15.3,97.8,53.3,45,1.9,82.7
0,11/17/2009,2783,8132,0,1,1,0,0,0,0,0,0
1,10/04/2009,78929,8123,1,1,1,196,100,70.6,0,92.2,96.1
0,02/26/2009,11388,8123,0,1,1,196,100,70.6,200,19,92.9
0,12/29/2014,7286,8123,0,0,0,196,100,70.6,200,19,92.9
0,10/29/2014,3714,8121,0,1,0,196,100,70.6,200,19,92.9
1,02/20/2012,816,8117,0,0,0,196,100,70.6,200,19,92.9
0,07/14/2014,387,8111,0,1,0,196,100,70.6,200,19,92.9
0,08/07/2010,104,8110,0,0,1,196,100,70.6,216.5,32,96.9
0,08/07/2010,104,8110,0,0,1,196,100,70.6,216.5,32,96.9
1,05/12/2013,889,8106,0,1,0,196,100,70.6,200,19,92.9
0,07/05/2011,4841,8103,0,1,0,196,100,70.6,200,19,92.9
1,01/29/2012,1,8088,0,0,1,265.9,50,80,0,0,100
0,02/25/2015,4436,8081,0,1,0,196,100,70.6,200,19,92.9
1,08/11/2009,3341,8076,0,1,1,344.7,79.3,81.6,0,0,100
0,02/26/2014,1478,8075,0,1,1,0,0,0,0,0,100
1,08/16/2011,3749,8066,0,0,1,0,100,100,201.5,53.7,85.5
1,07/22/2014,3329,8058,0,0,1,25.3,70.6,100,0,0,100
1,04/02/2012,3455,8057,0,1,0,0,100,100,201.5,53.7,85.5
1,05/16/2009,2468,8041,0,1,1,246.5,19.8,91,0,0,100
0,08/17/2011,2929,8034,0,1,1,217.9,100,100,0,0,100
1,07/09/2010,676,8032,0,0,0,196,100,70.6,200,19,92.9
0,03/09/2011,1828,8031,0,1,1,0,100,70.2,0,0,100
0,07/21/2008,62,8030,0,1,1,0,0,0,0,0,100
0,09/12/2012,3381,8029,0,1,1,0,0,0,0,0,93.3
0,08/30/2009,568,8029,0,1,1,38.7,65.4,89.4,40.1,76.9,100
0,04/14/2015,16,8020,0,1,0,194.1,80.3,93.7,220,20,11.8
0,11/18/2013,506,8019,0,1,1,196,100,70.6,0,0,100
1,05/05/2015,0,8018,0,0,0,351.9,30.2,96.1,0,0,0
1,09/20/2011,4274,8016,0,1,1,316.9,52.2,91,0,0,100
1,09/28/2015,0,8016,0,0,0,196,100,70.6,200,19,92.9
0,06/06/2015,5191,8009,0,1,0,196,100,70.6,200,19,92.9
1,12/15/2011,1857,8005,0,0,1,196,100,70.6,0,0,100
1,10/21/2013,3002,8002,0,0,0,196,100,70.6,200,19,92.9
1,01/27/2010,6160,7997,0,1,1,194.1,80.3,93.7,0,0,100
1,05/08/2013,5872,7995,0,0,1,196,100,70.6,200,19,92.9
1,08/03/2012,30764,7990,0,0,1,196,100,70.6,200,19,92.9
1,10/04/2010,2598,7990,0,1,1,196,100,70.6,0,0,0
1,11/02/2015,996,7989,0,1,0,196,100,70.6,200,19,92.9
1,07/31/2014,5404,7978,0,0,0,196,100,70.6,200,19,92.9
