gender,fav_number,retweet_count,tweet_count,sidebar_hue,sidebar_saturation,sidebar_value,link_hue,link_saturation,link_value
1,7068,0,683,200,19,92.9,196,100,70.6
0,270,0,3594,200,19,92.9,196,100,70.6
0,644,0,14131,200,19,92.9,196,100,70.6
0,1,0,38,200,19,92.9,196,100,70.6
1,372,0,2327,200,19,92.9,196,100,70.6
1,149,0,50,200,19,92.9,196,100,70.6
0,2,0,598,200,19,92.9,196,100,70.6
1,380,0,321,200,19,92.9,196,100,70.6
1,308,0,22987,200,19,92.9,196,100,70.6
0,14,0,1641,200,19,92.9,196,100,70.6
1,6853,0,2347,200,19,92.9,196,100,70.6
0,5475,0,38762,200,19,92.9,196,100,70.6
0,3,0,423,200,19,92.9,196,100,70.6
1,3091,0,4576,200,19,92.9,196,100,70.6
1,66,0,2530,200,19,92.9,196,100,70.6
0,1899,0,88016,200,19,92.9,196,100,70.6
0,3947,0,250,200,19,92.9,196,100,70.6
0,11,0,32,200,19,92.9,196,100,70.6
0,0,0,44,200,19,92.9,196,100,70.6
0,77809,0,151295,200,19,92.9,196,100,70.6
0,18,0,9612,200,19,92.9,352.5,79.2,86.7
0,10,0,467,200,19,92.9,196,100,70.6
0,10054,1,75685,200,19,92.9,196,100,70.6
1,294,0,1838,200,19,92.9,196,100,70.6
1,4511,0,16129,200,19,92.9,196,100,70.6
0,650,0,10230,200,19,92.9,196,100,70.6
1,935,0,1353,200,19,92.9,196,100,70.6
1,17491,0,39827,200,19,92.9,196,100,70.6
0,12674,0,90974,200,19,92.9,196,100,70.6
1,8943,0,51309,200,19,92.9,268.2,100,70.2
1,1062,0,2885,200,19,92.9,196,100,70.6
1,323,0,618,200,19,92.9,196,100,70.6
1,100,0,195,200,19,92.9,196,100,70.6
0,5615,1,4976,200,19,92.9,196,100,70.6
0,624,0,2881,200,19,92.9,196,100,70.6
1,2277,0,8358,200,19,92.9,196,100,70.6
1,693,0,1321,200,19,92.9,196,100,70.6
1,4583,0,4270,200,19,92.9,196,100,70.6
0,40,0,694,200,19,92.9,196,100,70.6
1,697,0,887,200,19,92.9,196,100,70.6
0,31,0,42,200,19,92.9,196,100,70.6
0,7,0,2371,200,19,92.9,196,100,70.6
1,33925,0,13292,200,19,92.9,196,100,70.6
1,1098,1,639,200,19,92.9,196,100,70.6
1,11697,0,4784,200,19,92.9,196,100,70.6
0,278,0,1392,200,19,92.9,196,100,70.6
0,5353,0,13779,200,19,92.9,196,100,70.6
1,7,0,462,200,19,92.9,196,100,70.6
1,1485,0,1167,200,19,92.9,196,100,70.6
1,1824,0,5902,200,19,92.9,196,100,70.6
1,1060,0,1606,200,19,92.9,196,100,70.6
0,7,0,2168,200,19,92.9,196,100,70.6
1,449,0,78234,200,19,92.9,196,100,70.6
1,29,0,56,200,19,92.9,196,100,70.6
1,82,0,2852,200,19,92.9,196,100,70.6
0,1289,0,293,200,19,92.9,196,100,70.6
1,6163,0,9477,200,19,92.9,196,100,70.6
0,72,0,690,200,19,92.9,196,100,70.6
1,396,0,306,200,19,92.9,196,100,70.6
0,360,0,5801,200,19,92.9,196,100,70.6
1,470,0,13295,200,19,92.9,196,100,70.6
1,9,0,152,200,19,92.9,196,100,70.6
1,165,0,428,200,19,92.9,196,100,70.6
1,6647,0,1035,200,19,92.9,196,100,70.6
1,580,0,7400,200,19,92.9,196,100,70.6
1,140,0,43,200,19,92.9,196,100,70.6
1,2432,0,2851,200,19,92.9,196,100,70.6
0,0,0,15113,200,19,92.9,196,100,70.6
1,8979,0,25095,200,19,92.9,196,100,70.6
1,536,0,337,200,19,92.9,196,100,70.6
0,326,0,6,200,19,92.9,196,100,70.6
0,2017,0,27131,200,19,92.9,196,100,70.6
1,640,0,2287,200,19,92.9,196,100,70.6
0,729,0,596,200,19,92.9,196,100,70.6
1,5,0,691,200,19,92.9,196,100,70.6
1,3348,0,2922,200,19,92.9,196,100,70.6
0,2194,0,1287,200,19,92.9,196,100,70.6
0,6719,1,8740,200,19,92.9,196,100,70.6
0,8,0,8319,200,19,92.9,177,100,70.2
0,1968,0,7863,200,19,92.9,196,100,70.6
0,5425,0,7398,200,19,92.9,196,100,70.6
0,7940,0,2753,200,19,92.9,196,100,70.6
1,1846,0,3201,200,19,92.9,196,100,70.6
0,2211,0,9330,200,19,92.9,196,100,70.6
1,0,0,19038,200,19,92.9,196,100,70.6
0,619,0,3157,200,19,92.9,196,100,70.6
0,5551,0,3992,200,19,92.9,196,100,70.6
0,3045,0,10670,200,19,92.9,196,100,70.6
1,2133,0,8307,200,19,92.9,196,100,70.6
0,93,0,1641,200,19,92.9,196,100,70.6
1,16402,0,21771,200,19,92.9,196,100,70.6
0,7,0,77,200,19,92.9,196,100,70.6
0,856,0,14724,200,19,92.9,196,100,70.6
1,1043,0,3046,200,19,92.9,196,100,70.6
0,384,1,6555,200,19,92.9,196,100,70.6
0,545,0,436,200,19,92.9,196,100,70.6
0,3722,0,11645,200,19,92.9,196,100,70.6
0,5792,0,25002,200,19,92.9,196,100,70.6
0,884,0,1497,200,19,92.9,196,100,70.6
0,110,0,432,200,19,92.9,196,100,70.6
1,7707,1,15475,200,19,92.9,196,100,70.6
0,3283,0,12562,200,19,92.9,196,100,70.6
1,3881,0,4897,200,19,92.9,196,100,70.6
1,68,0,1234,200,19,92.9,196,100,70.6
1,44407,0,15199,200,19,92.9,196,100,70.6
1,12,0,2821,200,19,92.9,196,100,70.6
0,19326,0,1923,200,19,92.9,196,100,70.6
0,33,0,702,200,19,92.9,196,100,70.6
0,1,0,464,200,19,92.9,196,100,70.6
0,3094,0,5471,200,19,92.9,196,100,70.6
1,3401,0,2112,200,19,92.9,196,100,70.6
0,1446,0,1439,200,19,92.9,196,100,70.6
1,1343,0,2088,200,19,92.9,196,100,70.6
0,40,0,164,200,19,92.9,196,100,70.6
1,9,0,460,200,19,92.9,196,100,70.6
1,1200,0,1205,200,19,92.9,275.8,32.1,94.1
0,1033,0,25951,200,19,92.9,196,100,70.6
0,73,0,3288,200,19,92.9,196,100,70.6
0,0,0,19035,200,19,92.9,196,100,70.6
0,18,0,209,200,19,92.9,196,100,70.6
1,4835,0,5744,200,19,92.9,196,100,70.6
0,3550,0,16382,200,19,92.9,196,100,70.6
0,160,0,397,200,19,92.9,196,100,70.6
0,631,0,2443,200,19,92.9,196,100,70.6
0,6877,0,4879,200,19,92.9,196,100,70.6
0,13,1,73,200,19,92.9,196,100,70.6
0,6537,0,56753,200,19,92.9,206.2,72.8,85.1
1,8261,0,2181,200,19,92.9,196,100,70.6
1,372,0,2327,200,19,92.9,196,100,70.6
0,227,0,191,200,19,92.9,196,100,70.6
1,561,0,259,200,19,92.9,196,100,70.6
1,126218,0,30938,200,19,92.9,196,100,70.6
1,10419,0,16123,200,19,92.9,196,100,70.6
0,176,0,685,200,19,92.9,352.5,79.2,86.7
0,1229,0,13398,200,19,92.9,196,100,70.6
1,3473,0,20579,200,19,92.9,316.1,93.1,96.1
1,31358,0,196614,200,19,92.9,196,100,70.6
0,149,1,2451,200,19,92.9,196,100,70.6
0,0,0,17444,200,19,92.9,196,100,70.6
1,754,0,5237,200,19,92.9,196,100,70.6
1,200,0,48851,200,19,92.9,196,100,70.6
1,601,0,614,200,19,92.9,196,100,70.6
0,4496,1,4054,200,19,92.9,196,100,70.6
0,4326,0,9841,200,19,92.9,196,100,70.6
0,24,0,229,200,19,92.9,196,100,70.6
1,816,0,8117,200,19,92.9,196,100,70.6
0,285,0,95492,200,19,92.9,352.5,79.2,86.7
0,0,0,711,200,19,92.9,196,100,70.6
1,1255,0,472,200,19,92.9,196,100,70.6
0,7,0,298,200,19,92.9,196,100,70.6
0,82,0,7672,200,19,92.9,196,100,70.6
1,0,0,404,200,19,92.9,196,100,70.6
1,38,0,113,200,19,92.9,196,100,70.6
0,985,0,4379,200,19,92.9,196,100,70.6
0,21401,0,13905,200,19,92.9,196,100,70.6
0,43,0,820,200,19,92.9,196,100,70.6
1,3332,0,5681,200,19,92.9,200,13.6,8.6
1,668,0,2137,200,19,92.9,196,100,70.6
0,146,0,160,200,19,92.9,196,100,70.6
1,2758,0,16175,200,19,92.9,196,100,70.6
0,9268,0,38749,200,19,92.9,196,100,70.6
0,129,0,39604,200,19,92.9,196,100,70.6
1,1059,0,1519,200,19,92.9,196,100,70.6
0,829,0,53079,200,19,92.9,196,100,70.6
0,8816,0,64922,200,19,92.9,0,92.1,94.1
0,138,0,743,200,19,92.9,196,100,70.6
0,3,0,119207,200,19,92.9,196,100,70.6
0,16,0,408,200,19,92.9,196,100,70.6
1,345,0,6440,200,19,92.9,352.5,79.2,86.7
0,1008,0,4440,200,19,92.9,196,100,70.6
1,151,0,736,200,19,92.9,196,100,70.6
0,21113,1,24053,200,19,92.9,196,100,70.6
1,2150,0,5663,200,19,92.9,196,100,70.6
1,213,0,373,200,19,92.9,196,100,70.6
1,1767,0,46528,200,19,92.9,196,100,70.6
0,3,0,119207,200,19,92.9,196,100,70.6
0,97,0,59751,200,19,92.9,196,100,70.6
1,6132,0,1185,200,19,92.9,196,100,70.6
1,10188,0,11595,200,19,92.9,0,0,0
0,8139,0,22081,200,19,92.9,196,100,70.6
0,33,0,1183,200,19,92.9,196,100,70.6
1,527,0,452,200,19,92.9,196,100,70.6
1,1903,0,2004,200,19,92.9,204.1,100,70.2
0,3,0,119207,200,19,92.9,196,100,70.6
1,1011,0,5872,200,19,92.9,196,100,70.6
1,24,0,11832,200,19,92.9,196,100,70.6
1,8509,0,5005,200,19,92.9,196,100,70.6
1,135,0,84,200,19,92.9,196,100,70.6
1,5,0,22,200,19,92.9,196,100,70.6
1,1930,0,157,200,19,92.9,196,100,70.6
1,198,0,79,200,19,92.9,196,100,70.6
1,497,0,5878,200,19,92.9,196,100,70.6
1,657,0,690,200,19,92.9,196,100,70.6
1,995,1,1479,200,19,92.9,196,100,70.6
1,147,1,1632,200,19,92.9,196,100,70.6
1,0,0,19038,200,19,92.9,196,100,70.6
0,11,0,206,200,19,92.9,196,100,70.6
0,83,0,2148,200,19,92.9,196,100,70.6
1,2030,1,1688,200,19,92.9,196,100,70.6
0,1535,0,254,200,19,92.9,196,100,70.6
1,1092,0,614,200,19,92.9,196,100,70.6
1,21870,0,22252,200,19,92.9,196,100,70.6
0,5252,0,8860,200,19,92.9,196,100,70.6
1,318,0,596,200,19,92.9,196,100,70.6
1,185,0,904,200,19,92.9,196,100,70.6
0,3277,0,27107,200,19,92.9,196,100,70.6
0,22645,0,26873,200,19,92.9,110.1,58.6,56.9
1,383,0,1188,200,19,92.9,196,100,70.6
0,1367,0,11403,200,19,92.9,109.9,36.3,83.1
1,31,0,97,200,19,92.9,196,100,70.6
1,227,0,904,200,19,92.9,196,100,70.6
1,2083,1,2675,200,19,92.9,196,100,70.6
0,2720,0,819,200,19,92.9,196,100,70.6
0,16,0,23951,200,19,92.9,196,100,70.6
0,0,0,5,200,19,92.9,196,100,70.6
1,10370,0,22466,200,19,92.9,196,100,70.6
1,9410,0,59355,200,19,92.9,196,100,70.6
0,1430,0,2218,200,19,92.9,196,100,70.6
1,46019,0,27238,200,19,92.9,196,100,70.6
0,8969,0,2038,200,19,92.9,196,100,70.6
1,2740,0,737,200,19,92.9,196,100,70.6
0,28746,0,64469,200,19,92.9,352.5,79.2,86.7
1,157,0,780,200,19,92.9,196,100,70.6
1,2841,0,7592,200,19,92.9,196,100,70.6
1,2009,0,10392,200,19,92.9,196,100,70.6
0,634,1,12106,200,19,92.9,196,100,70.6
1,3591,0,7179,200,19,92.9,266,94.1,100
1,1251,0,1446,200,19,92.9,196,100,70.6
1,625,0,1257,200,19,92.9,196,100,70.6
1,1,0,312,200,19,92.9,196,100,70.6
0,8,0,584,200,19,92.9,196,100,70.6
0,1115,0,53032,200,19,92.9,196,100,70.6
0,820,0,4207,200,19,92.9,196,100,70.6
1,14,0,6,200,19,92.9,196,100,70.6
1,0,0,19040,200,19,92.9,196,100,70.6
1,650,0,3187,200,19,92.9,196,100,70.6
1,0,0,14320,200,19,92.9,196,100,70.6
0,92,0,111651,200,19,92.9,196,100,70.6
1,781,0,393,200,19,92.9,196,100,70.6
0,516,0,1004,200,19,92.9,196,100,70.6
1,41,0,457,200,19,92.9,196,100,70.6
1,1291,0,2146,200,19,92.9,196,100,70.6
0,23748,2,40972,200,19,92.9,196,100,70.6
0,900,0,855,200,19,92.9,196,100,70.6
1,372,0,2327,200,19,92.9,196,100,70.6
1,13401,0,9975,200,19,92.9,196,100,70.6
1,30,0,953,200,19,92.9,196,100,70.6
0,3564,0,3692,200,19,92.9,196,100,70.6
0,1563,0,3531,200,19,92.9,196,100,70.6
1,3241,0,2584,200,19,92.9,196,100,70.6
1,862,0,1904,200,19,92.9,196,100,70.6
1,5618,1,11573,200,19,92.9,196,100,70.6
1,363,0,411,200,19,92.9,196,100,70.6
1,3625,4,36625,200,19,92.9,196,100,70.6
0,1227,0,8460,200,19,92.9,196,100,70.6
0,44,0,52,200,19,92.9,196,100,70.6
0,1507,0,4228,200,19,92.9,196,100,70.6
1,3418,0,4506,200,19,92.9,350,65.2,72.2
1,293,0,1390,200,19,92.9,196,100,70.6
1,1901,0,20170,200,19,92.9,196,100,70.6
1,0,0,69067,200,19,92.9,196,100,70.6
0,2173,0,28036,200,19,92.9,196,100,70.6
0,7213,0,66198,200,19,92.9,196,100,70.6
0,14,0,137,200,19,92.9,196,100,70.6
0,61524,0,61217,200,19,92.9,196,100,70.6
1,0,0,19034,200,19,92.9,196,100,70.6
1,263,0,480,200,19,92.9,196,100,70.6
1,7876,0,6277,200,19,92.9,206.2,72.8,85.1
0,14,0,991,200,19,92.9,196,100,70.6
0,13,0,65,200,19,92.9,196,100,70.6
1,2112,0,5774,200,19,92.9,196,100,70.6
1,3854,0,2384,200,19,92.9,196,100,70.6
1,29880,0,7290,200,19,92.9,196,100,70.6
1,2,0,490,200,19,92.9,196,100,70.6
1,3879,0,43356,200,19,92.9,196,100,70.6
1,0,0,4824,200,19,92.9,196,100,70.6
1,5,0,20334,200,19,92.9,196,100,70.6
1,9146,0,14980,200,19,92.9,196,100,70.6
1,12,0,39724,200,19,92.9,196,100,70.6
1,13,0,32914,200,19,92.9,196,100,70.6
1,3,0,48204,200,19,92.9,196,100,70.6
0,1,0,16,200,19,92.9,196,100,70.6
0,63,0,1096,200,19,92.9,196,100,70.6
0,8618,0,20912,200,19,92.9,196,100,70.6
1,8054,0,10657,200,19,92.9,196,100,70.6
1,6,0,8638,200,19,92.9,196,100,70.6
1,60,0,21240,200,19,92.9,196,100,70.6
0,1,0,330,200,19,92.9,196,100,70.6
1,12330,0,5711,200,19,92.9,196,100,70.6
0,515,1,46802,200,19,92.9,196,100,70.6
0,6,0,1367,200,19,92.9,196,100,70.6
0,929,0,2267,200,19,92.9,196,100,70.6
0,207,0,15115,200,19,92.9,196,100,70.6
1,9,0,38375,200,19,92.9,196,100,70.6
1,3,0,38721,200,19,92.9,196,100,70.6
1,5,0,38725,200,19,92.9,196,100,70.6
1,11,0,39880,200,19,92.9,196,100,70.6
0,0,0,277,200,19,92.9,196,100,70.6
1,31101,0,60955,200,19,92.9,196,100,70.6
1,1600,0,1300,200,19,92.9,196,100,70.6
0,641,0,3735,200,19,92.9,196,100,70.6
0,5,0,29,200,19,92.9,196,100,70.6
1,56,0,201,200,19,92.9,196,100,70.6
0,12557,0,18696,200,19,92.9,196,100,70.6
1,10,0,38579,200,19,92.9,196,100,70.6
0,0,0,19036,200,19,92.9,196,100,70.6
1,10,0,38554,200,19,92.9,196,100,70.6
1,5,0,38561,200,19,92.9,196,100,70.6
0,7,0,38414,200,19,92.9,196,100,70.6
1,32886,0,356443,200,19,92.9,196,100,70.6
0,0,0,37140,200,19,92.9,196,100,70.6
1,3,0,37272,200,19,92.9,196,100,70.6
1,4345,0,44492,200,19,92.9,196,100,70.6
0,0,0,37895,200,19,92.9,196,100,70.6
1,2,0,61084,200,19,92.9,196,100,70.6
0,158,0,1998,200,19,92.9,196,100,70.6
1,1416,0,1723,200,19,92.9,196,100,70.6
0,704,0,1535,200,19,92.9,196,100,70.6
0,145,0,1868,200,19,92.9,196,100,70.6
0,578,0,2882,200,19,92.9,196,100,70.6
1,32886,0,356443,200,19,92.9,196,100,70.6
0,1992,0,19320,200,19,92.9,196,100,70.6
1,1,0,46593,200,19,92.9,196,100,70.6
1,3775,0,42255,200,19,92.9,196,100,70.6
0,849,0,6974,200,19,92.9,196,100,70.6
1,212,0,248,200,19,92.9,196,100,70.6
0,8,0,14642,200,19,92.9,196,100,70.6
0,4203,0,2070,200,19,92.9,196,100,70.6
1,1,0,38618,200,19,92.9,196,100,70.6
1,0,0,39003,200,19,92.9,196,100,70.6
1,1,0,37577,200,19,92.9,196,100,70.6
1,1,0,46212,200,19,92.9,196,100,70.6
1,4353,0,3098,200,19,92.9,196,100,70.6
0,266,1,66244,200,19,92.9,196,100,70.6
1,86,0,116,200,19,92.9,196,100,70.6
1,9,0,39211,200,19,92.9,196,100,70.6
0,55,0,3426,200,19,92.9,225.9,100,70.2
1,953,1,3340,200,19,92.9,196,100,70.6
0,1995,0,74854,200,19,92.9,196,100,70.6
0,5651,0,5585,200,19,92.9,196,100,70.6
0,6,0,433,200,19,92.9,196,100,70.6
1,201,0,730,200,19,92.9,196,100,70.6
0,3070,0,8397,200,19,92.9,196,100,70.6
0,2375,0,10904,200,19,92.9,196,100,70.6
1,1183,0,3342,200,19,92.9,196,100,70.6
1,325,0,5744,200,19,92.9,110.1,58.6,56.9
0,819,0,1749,200,19,92.9,196,100,70.6
1,4703,0,20065,200,19,92.9,196,100,70.6
0,49,1,1035,200,19,92.9,196,100,70.6
0,1299,0,8920,200,19,92.9,196,100,70.6
0,2124,0,2311,200,19,92.9,196,100,70.6
1,42,0,123,200,19,92.9,196,100,70.6
1,800,0,342,200,19,92.9,196,100,70.6
1,0,0,5256,200,19,92.9,196,100,70.6
1,0,0,79030,200,19,92.9,196,100,70.6
1,13,0,38327,200,19,92.9,196,100,70.6
1,14,0,38290,200,19,92.9,196,100,70.6
1,2,0,37633,200,19,92.9,196,100,70.6
1,274,0,5099,200,19,92.9,196,100,70.6
0,159,0,241,200,19,92.9,196,100,70.6
0,3,0,571,200,19,92.9,196,100,70.6
1,1160,0,9614,200,19,92.9,172,100,70.2
0,144,0,1092,200,19,92.9,196,100,70.6
1,0,0,370,200,19,92.9,196,100,70.6
0,7,0,39372,200,19,92.9,196,100,70.6
1,0,0,19039,200,19,92.9,196,100,70.6
0,30,0,20240,200,19,92.9,196,100,70.6
0,2236,0,6950,200,19,92.9,196,100,70.6
1,4828,0,7918,200,19,92.9,196,100,70.6
1,6245,0,1466,200,19,92.9,196,100,70.6
1,16898,0,3255,200,19,92.9,196,100,70.6
1,70,0,384,200,19,92.9,133.3,37.8,56.1
0,917,0,6071,200,19,92.9,196,100,70.6
1,16,0,11966,200,19,92.9,196,100,70.6
1,0,0,99741,200,19,92.9,196,100,70.6
1,14,0,303,200,19,92.9,196,100,70.6
0,0,0,1674,200,19,92.9,196,100,70.6
1,2760,0,353,200,19,92.9,196,100,70.6
0,85,0,234,200,19,92.9,206,45.2,98
0,15,0,2,200,19,92.9,196,100,70.6
1,633,0,3801,200,19,92.9,196,100,70.6
1,29,0,652,200,19,92.9,196,100,70.6
1,0,0,81931,200,19,92.9,196,100,70.6
0,22,0,147,200,19,92.9,196,100,70.6
1,2,0,102,200,19,92.9,196,100,70.6
0,64,0,1915,200,19,92.9,196,100,70.6
1,83,0,138,200,19,92.9,196,100,70.6
1,2707,0,1163,200,19,92.9,196,100,70.6
0,143,0,1993,200,19,92.9,196,100,70.6
0,100,0,737,200,19,92.9,196,100,70.6
1,1354,0,792,200,19,92.9,196,100,70.6
1,15153,0,9711,200,19,92.9,196,100,70.6
1,0,0,72695,200,19,92.9,196,100,70.6
1,1011,0,1973,200,19,92.9,196,100,70.6
1,6598,0,13298,200,19,92.9,196,100,70.6
1,1680,0,4983,200,19,92.9,196,100,70.6
0,5,0,61174,200,19,92.9,196,100,70.6
1,2,0,60225,200,19,92.9,196,100,70.6
1,632,0,6669,200,19,92.9,196,100,70.6
0,3235,0,18932,200,19,92.9,196,100,70.6
1,18,0,21125,200,19,92.9,196,100,70.6
1,1,0,37554,200,19,92.9,196,100,70.6
1,3,0,43546,200,19,92.9,196,100,70.6
1,3,0,108155,200,19,92.9,196,100,70.6
1,11,0,39304,200,19,92.9,196,100,70.6
0,536,0,5217,200,19,92.9,196,100,70.6
1,32886,0,356443,200,19,92.9,196,100,70.6
0,26880,0,51975,200,19,92.9,196,100,70.6
0,633,0,990,200,19,92.9,196,100,70.6
1,219,0,44927,200,19,92.9,196,100,70.6
1,121,0,820,200,19,92.9,196,100,70.6
1,316,0,843,200,19,92.9,196,100,70.6
0,353,0,14451,200,19,92.9,196,100,70.6
0,711,0,1424,200,19,92.9,196,100,70.6
0,470,0,3311,200,19,92.9,196,100,70.6
1,1473,1,19136,200,19,92.9,196,100,70.6
1,372,0,2327,200,19,92.9,196,100,70.6
0,1278,0,1587,200,19,92.9,196,100,70.6
1,882,0,1212,200,19,92.9,196,100,70.6
0,0,0,3,200,19,92.9,196,100,70.6
1,2963,0,7323,200,19,92.9,196,100,70.6
0,113,0,15047,200,19,92.9,196,100,70.6
1,422,0,17584,200,19,92.9,300,100,70.2
1,16,0,62,200,19,92.9,196,100,70.6
0,1,0,467,200,19,92.9,196,100,70.6
1,72,0,479,200,19,92.9,196,100,70.6
0,10422,0,25741,200,19,92.9,196,100,70.6
1,3,0,254,200,19,92.9,180,100,70.2
0,18603,0,4358,200,19,92.9,196,100,70.6
1,639,0,5439,200,19,92.9,196,100,70.6
0,79,0,206,200,19,92.9,196,100,70.6
1,289,0,39873,200,19,92.9,196,100,70.6
0,6,0,38557,200,19,92.9,196,100,70.6
1,8,0,39334,200,19,92.9,196,100,70.6
1,5,0,39250,200,19,92.9,196,100,70.6
1,370,0,2209,200,19,92.9,196,100,70.6
0,7710,0,18260,200,19,92.9,196,100,70.6
0,37,0,72,200,19,92.9,196,100,70.6
0,11,0,17,200,19,92.9,196,100,70.6
0,25,0,3581,200,19,92.9,196,100,70.6
1,28356,0,7853,200,19,92.9,352.5,79.2,86.7
0,98,0,642,200,19,92.9,196,100,70.6
1,10871,0,10853,200,19,92.9,196,100,70.6
1,3,0,45684,200,19,92.9,196,100,70.6
0,548,0,873,200,19,92.9,196,100,70.6
1,2,0,37776,200,19,92.9,196,100,70.6
1,1,0,43004,200,19,92.9,196,100,70.6
0,26,0,38776,200,19,92.9,196,100,70.6
1,0,0,38233,200,19,92.9,196,100,70.6
1,1,0,37353,200,19,92.9,196,100,70.6
1,17,0,47857,200,19,92.9,196,100,70.6
1,690,0,2055,200,19,92.9,324.1,100,70.2
0,79,0,12,200,19,92.9,196,100,70.6
1,14995,0,7102,200,19,92.9,196,100,70.6
0,67,0,194523,200,19,92.9,196,100,70.6
1,4,0,28,200,19,92.9,196,100,70.6
0,9108,0,6287,200,19,92.9,196,100,70.6
1,4,0,490,200,19,92.9,196,100,70.6
1,1572,0,734,200,19,92.9,196,100,70.6
1,4527,0,48095,200,19,92.9,196,100,70.6
1,141,0,865,200,19,92.9,196,100,70.6
0,431,0,51939,200,19,92.9,352.5,79.2,86.7
1,6038,0,3019,200,19,92.9,196,100,70.6
0,916,0,2185,200,19,92.9,196,100,70.6
1,2047,0,4353,200,19,92.9,196,100,70.6
1,19876,0,20452,200,19,92.9,196,100,70.6
0,5279,0,3830,200,19,92.9,196,100,70.6
1,5,0,15961,200,19,92.9,196,100,70.6
0,1502,0,1046,200,19,92.9,196,100,70.6
0,541,0,2964,200,19,92.9,206.2,72.8,85.1
0,2,0,46,200,19,92.9,196,100,70.6
1,15657,0,2960,200,19,92.9,196,100,70.6
0,12,0,18,200,19,92.9,196,100,70.6
0,4044,0,3107,200,19,92.9,196,100,70.6
0,15,0,147,200,19,92.9,196,100,70.6
1,85,0,85,200,19,92.9,196,100,70.6
0,164,0,1305,200,19,92.9,196,100,70.6
1,7957,0,962,200,19,92.9,196,100,70.6
0,92,0,8224,200,19,92.9,196,100,70.6
0,2945,0,550,200,19,92.9,196,100,70.6
1,219,0,2004,200,19,92.9,196,100,70.6
0,4,0,6366,200,19,92.9,196,100,70.6
0,577,0,3539,200,19,92.9,196,100,70.6
1,2086,0,2543,200,19,92.9,196,100,70.6
1,2325,1,2688,200,19,92.9,196,100,70.6
1,75,0,27829,200,19,92.9,196,100,70.6
0,0,0,19038,200,19,92.9,196,100,70.6
1,19,0,13,200,19,92.9,196,100,70.6
1,114,0,87746,200,19,92.9,196,100,70.6
0,215,0,964,200,19,92.9,196,100,70.6
0,1703,0,3784,200,19,92.9,196,100,70.6
0,539,0,1355,200,19,92.9,196,100,70.6
0,92,0,138704,200,19,92.9,196,100,70.6
0,4322,0,79674,200,19,92.9,196.4,61.1,7.1
0,256,0,907,200,19,92.9,196,100,70.6
0,455,0,7005,200,19,92.9,196,100,70.6
1,234,0,2087,200,19,92.9,196,100,70.6
1,16998,0,19947,200,19,92.9,196,100,70.6
1,10,0,71735,200,19,92.9,196,100,70.6
1,4271,0,3896,200,19,92.9,196,100,70.6
0,674,0,496,200,19,92.9,196,100,70.6
0,354,0,138576,200,19,92.9,196,100,70.6
1,4107,0,5418,200,19,92.9,196,100,70.6
1,101,0,473,200,19,92.9,196,100,70.6
1,589,0,75448,200,19,92.9,196,100,70.6
1,4244,0,1579,200,19,92.9,196,100,70.6
0,1299,0,1664,200,19,92.9,196,100,70.6
1,5153,0,3722,200,19,92.9,351.9,30.2,96.1
1,2471,0,2665,200,19,92.9,196,100,70.6
1,5585,0,76691,200,19,92.9,196,100,70.6
1,0,0,650631,200,19,92.9,196,100,70.6
1,252,0,3736,200,19,92.9,196,100,70.6
0,2144,0,1091,200,19,92.9,196,100,70.6
0,16,0,277,200,19,92.9,196,100,70.6
0,4388,1,22427,200,19,92.9,196,100,70.6
0,8,0,1611,200,19,92.9,196,100,70.6
1,630,0,9823,200,19,92.9,196,100,70.6
0,13454,0,20075,200,19,92.9,196,100,70.6
1,590,0,951,200,19,92.9,196,100,70.6
0,2338,0,13503,200,19,92.9,196,100,70.6
1,23,0,12,200,19,92.9,196,100,70.6
1,397,0,5116,200,19,92.9,196,100,70.6
0,503,0,194,200,19,92.9,196,100,70.6
0,0,0,19034,200,19,92.9,196,100,70.6
0,220,0,310,200,19,92.9,196,100,70.6
0,19,0,335,200,19,92.9,196,100,70.6
1,109,0,1949,200,19,92.9,196,100,70.6
1,872,0,1164,200,19,92.9,196,100,70.6
0,2008,0,3165,200,19,92.9,196,100,70.6
0,1173,0,3428,200,19,92.9,196,100,70.6
0,2031,0,3908,200,19,92.9,196,100,70.6
0,4634,0,4717,200,19,92.9,196,100,70.6
0,1,0,553681,200,19,92.9,196,100,70.6
0,220,0,256,200,19,92.9,196,100,70.6
0,1745,0,3974,200,19,92.9,196,100,70.6
0,92,0,329,200,19,92.9,196,100,70.6
0,482,0,4638,200,19,92.9,196,100,70.6
1,4662,0,9548,200,19,92.9,196,100,70.6
1,1565,0,1011,200,19,92.9,196,100,70.6
1,63,0,12528,200,19,92.9,196,100,70.6
1,22,0,1024,200,19,92.9,196,100,70.6
1,2376,0,3849,200,19,92.9,196,100,70.6
1,7,0,15799,200,19,92.9,196,100,70.6
1,34305,0,32858,200,19,92.9,196,100,70.6
0,23,0,2999,200,19,92.9,196,100,70.6
1,4533,0,6733,200,19,92.9,196,100,70.6
1,1160,1,9614,200,19,92.9,172,100,70.2
1,0,0,2,200,19,92.9,196,100,70.6
1,6483,0,17937,200,19,92.9,196,100,70.6
1,1669,0,412,200,19,92.9,196,100,70.6
1,23134,0,30310,200,19,92.9,196,100,70.6
